Id,Link,Source,Titular,Copete,Cuerpo,Amarillismo,Falsa
83,http://www.bbc.com/mundo,BBC News,"Cómo sería el mundo si la Tierra fuera realmente plana, según la ciencia",,"Cómo sería el mundo si la Tierra fuera realmente plana, según la ciencia
 ¿La Tierra es redonda o plana?
 Puede que para muchos la pregunta sea ridícula y la respuesta obvia. ¿O tal vez no?
 La teoría de que la Tierra es plana ha ido ganando adeptos en los últimos años, con la primera conferencia de ""terraplanistas"" celebrada a fines del pasado año en Estados Unidos. Hay incluso celebridades de Hollywood y de la NBA que la defienden.
 A pesar de que hay muchas más pruebas (tanto gráficas como físicas) de que la Tierra es redonda, el debate aparece y reaparece de forma intermitente.
 Por eso, dispuesto acabar con las especulaciones, un geofísico de la Universidad de Columbia y miembro del Observatorio Terrestre Lamont-Doherty, en el estado de Nueva York, ha querido dibujar el escenario de una Tierra plana tomando como ciertos los supuestos de los ""terraplanistas"".
 Para ello James Davis recorre los fenómenos físicos, científicos y naturales que conocemos hoy.
 *NUMBER*. La gravedad
 La gente que cree que la Tierra tiene forma de disco asume que la gravedad ejercería su fuerza directamente hacia abajo, pero no es así como funciona este fenómeno.
 Davis aclara que se ha probado en numerosas ocasiones que la fuerza gravitatoria empuja hacia el centro.
 Por tanto, con una Tierra plana, el agua sería atraída hacia el centro del disco con océanos aspirados hacia adentro.
 Los árboles, que crecen en dirección opuesta al centro gravitatorio, serían diagonales.
 Caminar también se haría una tarea complicada, con una fuerza que nos empuja hacia el centro cuando intentamos alcanzar los bordes del disco. Sería como recorrer una cuesta muy empinada.
 *NUMBER*. El sistema solar
 El modelo del sistema solar que prevalece hoy sitúa al Sol en el centro y a la Tierra circulando alrededor de él gracias a una órbita que nos mantiene más cerca y más lejos de la gran estrella, según la época del año.
 Los ""terraplanistas"" sitúan a la Tierra en el centro del Universo donde el Sol opera como una lámpara que irradia luz y calor de un lado a otro del planeta, pero no hablan de una órbita.
 Davis cree que, sin esta órbita ni la fuerza gravitatoria del Sol, nada impediría que saliésemos disparados del sistema solar.
 Una Tierra plana destaparía otra incongruencia.
 Si el Sol y la Luna simplemente van de un lado a otro, es posible que haya días y noches, pero eso no explicarían las estaciones, los eclipses y otro tipo de fenómenos astronómicos.
 Además, el Sol tendría que ser más pequeño que la Tierra, de lo contrario podría quemarnos o podría caerse sobre nosotros o sobre la Luna.
 Davis recuerda que hay mediciones suficientes que prueban que el Sol tiene *NUMBER* veces el diámetro de la Tierra.
 *NUMBER*. Campo magnético
 Las leyes de la física que conocemos hoy en día sostienen que el núcleo de la Tierra genera su campo magnético.
 Derechos de autor de la imagen Getty Images
 Image caption Las hermosas auroras boreales se producen cuando el viento solar choca con el campo magnético de la Tierra.
 En un planeta plano, según los defensores de este modelo, este campo no existe.
 Siendo así, dice el experto geofísico, no podría haber una atmósfera que encerrase el aire y los mares, que escaparían al espacio.
 Es lo que ocurrió con Marte, recuerda, que perdió su campo magnético y con él sus condiciones habitables.
 *NUMBER*. Actividad tectónica
 El movimiento de las placas tectónicas y la de los movimientos sísmicos se explican solo con una Tierra redonda.
 ""Solo en una esfera encajan todas las placas de manera sensata"", afirma Davis.
 Los movimientos de las placas en un lado de la Tierra afectan los movimientos en el otro.
 Las áreas de la Tierra que crean corteza, como la cordillera de los Andes, se contrarrestan con los lugares que consumen corteza, como las zonas de succión con grandes valles y fosas.
 En una Tierra plana, nada de esto podría explicarse adecuadamente.
 No podría entenderse por qué existen montañas, cordilleras o terremotos.
 También tendría que haber una explicación de lo que sucede con las placas en el borde del mundo.
 Uno podría imaginarse que pueden caerse, pero los ""terraplanistas"" ya han establecido que existe un ""muro de hielo"" en el borde creado por la Antártica, algo muy difícil de creer, opina Davis.
 Para concluir, desde el Observatorio Terrestre Lamont-Doherty aseguran que si viviésemos en una Tierra plana no tendríamos ninguna duda porque todo sería radicalmente distinto a lo que conocemos hoy (si fuese posible).",Amarillista,Verdadera
84,https://www.eldizque.com/por-mantenimiento-general-el-internet-dejara-de-funcionar-durante-el-proximo-fin-de-semana/,El Dizque,"Por mantenimiento general, el internet dejará de funcionar durante el próximo fin de semana",,"Por mantenimiento general, el internet dejará de funcionar durante el próximo fin de semana
 Debido a la gran cantidad de usuarios que en semanas recientes han comenzado a utilizar el internet, así como a la abundancia de información sin usar que se ha acumulado en la red, la OMCE (Organización Mundial de Comunicación Electrónica) anunció que este fin de semana, es decir, viernes sábado y domingo, se deshabilitará todo internet, para así poder realizar un mantenimiento general con carácter preventivo.
 La OMCE aseguró que, después de ello, internet correrá mucho más rápido, y la localización de datos será mucho más eficaz.
 ¿Pero en qué consistirán las labores de mantenimiento? Le preguntamos al ingeniero Al Goritmo Teravatio, asesor de la OMCE:
 ""Dado que entre otras cosas, se piensa eliminar el material superfluo de la web, cualquier correo electrónico que no haya usado en más de dos semanas, blogs sin actualizaciones en ese tiempo, o redes sociales en las que no haya habido movimiento, serán borradas de los sistemas"", aseguro el ingeniero Goritmo.
 Del mismo modo, se darán de baja las páginas con menos de *NUMBER* visitas en una semana.
 El ingeniero Goritmo sugirió que cualquier persona que quiera conservar los sitios que estén en esta situación, debe darle movimiento en estos días para estar libres de peligro, pues una vez se purgue la red, no habrá forma de recuperar la información.
 Por lo pronto, muchos consultorios psicológicos y hospitales psiquiátricos se han puesto en alerta amarilla (roja a partir del viernes) para cualquier problema que llegue a presentarse en esos dos días. Líneas telefónicas anti-suicidios trabajarán horas extra en todo el mundo, pues se teme que algunas personas puedan tomar medidas drásticas ante el hecho de no tener internet durante tres días.",Amarillista,Falsa
85,http://www.eluniversal.com.mx/techbit/ahora-si-facebook-te-cobrara-por-usar-su-servicio,El Universal,Ahora sí: Facebook te cobrará por usar su servicio,,"Ahora sí: Facebook te cobrará por usar su servicio
 Su servicio de ""Grupos de Suscripción"", cobrarán una membresía de entre *NUMBER* y *NUMBER* pesos
 Los primeros grupos que empezaran a cobrar son: Limpieza del hogar, Tips para papás y Tips de cocina
 La plataforma Facebook, pondrá a prueba una nueva modalidad, en la cual se le cobrará a las personas para que puedan formar parte de ciertos grupos. Por medio de un comunicado, la plataforma presentó un modelo de suscripciones para los grupos que le permitirá a los administradores cobrar por las membresías.
 La idea no es de Facebook, sino de los administradores de grupos quienes se han pedido a la red social anteriromente que integre esta función.
 ""Escuchamos a los administradores de los grupos que están buscando formas de ganar dinero para profundizar el compromiso con sus miembros y continuar apoyando a sus comunidades"", indicó Alex Deve, director del área de grupos de Facebook.
 Facebook advirtió que los precios por tener una membresía en algunos grupos pueden costar entre *NUMBER* y *NUMBER* pesos.
 Por ahora se trata de un plan piloto que se aplicará a grupos específicos.
 Los primeros grupos que empezaran a cobrar son: Limpieza del hogar, Tips para papás y Tips de cocina. Asimismo, conforme adquieran la nueva herramienta, los grupos ofrecerán a los usuarios la posibilidad de ser un miembro Premium a través del pago mensual.
 Grupos de Suscripción es una forma de monetizar la plataforma, al mismo tiempo que brinda una remuneración a los creadores, ya que el objetivo es que los usuarios paguen por un contenido específico que les agrade.
 Por ello, si creas un nuevo grupo de Facebook es posible que puedas cobrar una tarifa de suscripción en algún momento en el futuro, ya que la función todavía no está habilitada.",Amarillista,Verdadera
86,https://www.excelsior.com.mx/global/publican-la-ultima-teoria-de-stephen-hawking/1236372,Excelsior,Publican la última teoría de Stephen Hawking,,"Publican la última teoría de Stephen Hawking
 Plantea que, a partir del Big Bang, el cosmos se formó como un vasto y complejo holograma, de modo que pueden existir otros universos muy similares al nuestro
 Hawking elaboró esta teoría cosmológica durante veinte años con su colega Thomas Hertog, del Instituto de Física Teórica de Lovaina.
 LONDRES.
 La última teoría científica, sobre el origen del Universo, desarrollada por el físico británico Stephen Hawking antes de morir el pasado *NUMBER* de marzo ha sido publicada hoy en la revista Journal Of High Energy Physics del Reino Unido.
 Hawking, fallecido a los *NUMBER* años, elaboró esta teoría cosmológica durante veinte años con su colega Thomas Hertog, del Instituto de Física Teórica de Lovaina (Bélgica), y ambos la presentaron a la publicación para su revisión diez días antes de que el primero falleciera.
 La nueva teoría plantea que, a partir del Big Bang (el momento de formación del cosmos), el Universo se formó como un vasto y complejo holograma, de modo que pueden existir otros universos muy similares al nuestro.
 Los dos científicos ofrecen además pautas matemáticas para que los astrónomos puedan buscar pruebas sobre la existencia de estos posibles universos paralelos.
 Propone que todos los universos existentes comparten las mismas leyes de la física, lo que implica que lo que se averigüe sobre este Universo puede aplicarse a otros.
 La teoría publicada hoy matiza una hipótesis anterior, propiciada por los estudios del propio Hawking, que decía que, a partir del Big Bang, el Universo se expandió a partir de un punto minúsculo en un proceso conocido como inflación, creando infinitos universos -o 'mutiversos'- que podían ser muy distintos al nuestro.
 Esta formulación, derivada de las investigaciones de Hawking con su colega estadunidense James Hartle en la década de *NUMBER*, planteaba el problema de que, si existen infinitos universos con infinitas variaciones en sus leyes físicas, no hay manera de predecir en qué Universo nos encontramos.
 El propio Hawking expresó en una entrevista en *NUMBER* que nunca había sido ""un fan"" de la idea del ""multiverso"".
 No estamos reducidos a un único Universo, pero nuestros hallazgos implican una reducción considerable del 'multiverso', hasta un abanico mucho más pequeño de universos posibles"", declaró el profesor antes de su muerte.
 Hertog ha señalado hoy a la BBC que ni él ni su colega estaban contentos con la idea de una infinidad de universos impredecibles.
 Sugiere que el 'multiverso' surgió arbitrariamente y que no hay mucho más que decir"", afirmó.
 Las investigaciones de ambos se basan en nuevas técnicas matemáticas desarrolladas para investigar una rama de la física conocida como ""teoría de las cuerdas"" -la idea de que las partículas materiales, en apariencia puntuales, son en realidad ""estados vibracionales"" de un objeto extendido más básico llamado ""cuerda"".
 Hawking murió el *NUMBER* de marzo en Cambridge (Inglaterra), tras haber sufrido desde *NUMBER* una enfermedad neurodegenerativa que le dejó inmóvil y le obligaba a comunicarse a través de un sintetizador de voz.
 Además de sus investigaciones sobre la expansión del Universo y los agujeros negros, el cosmólogo adquirió fama por sus libros de divulgación científica, entre ellos A Brief History of Time (Una breve historia del tiempo).",No Amarillista,Verdadera
87,http://www.lr21.com.uy/ecologia/1157643-alemania-reconoce-usar-chemtrails-para-alterar-el-clima-y-argentina-cierra-foro,La red 21,"Alemania reconoce usar ""chemtrails"" para alterar el clima y Argentina",,"Alemania reconoce usar ""chemtrails"" para alterar el clima y Argentina cierra foro
 La principal cadena de televisión privada alemana RTL aseguró que el Ejército está manipulando el clima del país a través de ""chemtrails"", estelas químicas visibles en el cielo.
 ""Aviones militares del Ejército Federal Alemán están manipulando nuestro clima, estos es lo que los investigadores y expertos del clima presumen y sus sospechas se han visto confirmadas (…) Podemos decir con un fiabilidad del *NUMBER*% que lo que tenemos entre manos son estelas químicas (""chemtrails"") comprimidas por finas partículas que contienen polímeros y metales, empleados para distraer y despistar las señales de radar"", explicó en un informe la mayor cadena internacional de TV privada germana.
 El informe consultó fuentes militares que reconocieron las pruebas pero ""aseguran que son sólo pequeñas cantidades de material las que se han propagado. Los responsables del ejército aseguran que las sustancias empleadas no son dañinas"", señalaron.
 El dirigente del Partido Verde alemán, Johannes Remmel, dijo que existe profunda preocupación por estas misiones militares y aseguró que comenzarán una investigación al máximo nivel.
 Preocupa en Argentina cierre de blog que estudiaba el mismo tema
 Mientras tanto el tema era también seguido de cerca por un grupo de ecologistas que habían formalizado denuncias por los ""chemtrails"" en los cielos argentinos, por razones totalmente desconocidas. Sin embargo el blog de ChemtrailsBaires, *URL* fue obligado a cerrar. ""Is no longer avaiable"" es la única razón que arroja la búsqueda, mientras fuentes del blog dijeron a Taringa.net que habian sido cerrados contra su voluntad.
 Las ""chemtrails"" continúan siendo debatidas a nivel internacional, en tanto mientras desde las colectividades científicas oficiales se afirma que las estelas de condensación que dejan los aviones son inocuas, cada vez más grupos ecologistas, afirman que en realidad tienen componentes químicos destinados a alterar el clima mediante el ""sembrado de nubes"" y técnicas similares.",Amarillista,Falsa
88,https://cnnespanol.cnn.com/2018/03/10/cientificos-descifran-el-misterio-de-la-puerta-del-infierno-romana/,CNN español,Científicos descifran el misterio de la 'puerta del infierno' romana,,"Científicos descifran el misterio de la 'puerta del infierno' romana
 En la antigüedad muchos miraron con asombro cómo los animales, desde los pájaros hasta los toros, caían muertos a la entrada de la cueva llamada el ""Plutonio"" por Plutón, dios del inframundo
 Se pensó que el dios eructaba el ""aliento de la muerte"", matando a todos los que estaban a su alcance
 Pero los científicos ahora han proporcionado una explicación para el misterio, y no es sobrenatural
 (CNN) - Hace dos mil años, los turistas antiguos acudieron en masa a un templo grecorromano en Hierapolis, en la actual Turquía, situada en la parte superior de una cueva que alguna vez supuestamente era la puerta de entrada al inframundo.
 Miraron con asombro cómo los animales, desde los pájaros hasta los toros, caían muertos a su entrada. La cueva, llamada el ""Plutonio"" por Plutón, dios del inframundo, se pensó que eructaba el ""aliento de la muerte"", matando a todos los que estaban a su alcance, excepto a los sacerdotes divinamente inmunes que guiaban a los animales al sacrificio.
 El autor romano e historiador natural Plinio el Viejo describió el fenómeno como el ""alcantarillado de Charon"", el mítico balsero que remaba almas a través del río Estigia y Acheron y hacia las profundidades del inframundo.
 Pero los científicos ahora han proporcionado una explicación para el misterio, y no es sobrenatural. La investigación publicada por la revista de Ciencias Arqueológicas y Antropológicas en febrero muestra que una fisura en la superficie de la tierra, en las profundidades del sitio, emite dióxido de carbono a concentraciones tan altas que pueden ser mortales.
 Utilizando un analizador de gases portátil, Hardy Pfanz y su equipo de vulcanólogos encontraron CO2 en niveles que van del *NUMBER* al *NUMBER*% en la boca de la cueva y hasta al *NUMBER*% en el interior, más que suficiente para matar organismos vivos.
 ""Los problemas para los mamíferos (incluidos los humanos) comienzan muy por debajo del *NUMBER*% de CO2"", dijo Pfanz a CNN. ""Una estancia más prolongada al *NUMBER*% y más provoca sudoración, mareos, taquicardia (frecuencia cardíaca elevada), etc. Un aumento adicional provocaría asfixia debido a la falta de oxígeno y a la acidificación de la sangre y del cuerpo o las células del cerebro"".
 Así que no es de extrañar que los animales que entraron a la cueva llegaron a un rápido final. Solo durante el período de investigación, Pfanz dice que encontraron varios pájaros muertos, ratones y más de *NUMBER* escarabajos muertos.
 El geógrafo griego Estrabón, que vivió entre el año *NUMBER* a. C. y el *NUMBER* d. C., describió el espectáculo: ""Cualquier animal que entre se encuentra con muerte instantánea. En cualquier caso, los toros que son llevados a él caen y son arrastrados muertos, y yo arrojé gorriones y de inmediato dieron su último suspiro y cayeron"", escribió.
 Strabo reconoció que esta reacción estaba relacionada con la emisión de gas: ""El espacio está lleno de un vapor tan brumoso y denso que apenas se puede ver el suelo"", pero se preguntó cómo afectaba a los animales, pero no a los sacerdotes, preguntando ya sea por su divina providencia o simplemente porque contenían la respiración.
 La investigación de Pfanz agrega otra posibilidad: el hecho de que los animales y los sacerdotes son de diferentes alturas. El CO2 es más pesado que el oxígeno, por lo tanto se deposita más bajo, formando un lago de gas tóxico sobre el suelo. ""Las fosas nasales de los animales estaban en el lago de gas"", dice, mientras que los sacerdotes eran más altos y estaban sobre el lago de gas.
 Pfanz cree que los sacerdotes conocían el gas y sabían que su concentración fluctuaba según la hora del día. Investigaciones recientes, que tomaron medidas durante un período de tiempo, encontraron que el nivel de CO2 era particularmente alto al amanecer y al anochecer, ya que la luz del sol dispersa el gas.
 Pero D'Andria lo discute, citando una serie de lámparas de aceite encontradas en frente de la gruta. ""Era muy probable que muchas actividades rituales se desarrollaran durante la noche"", dice.",No Amarillista,Verdadera
89,http://www.reymisterios.com/asteroidesymeteoritos/asteroides-contra-la-tierra.htm,Rey Misterios,Asteroide contra la Tierra,,"Asteroide contra la Tierra La amenaza de Apophis, el asteroide impactara la tierra la Tierra *NUMBER* de abril *NUMBER*, llegando a ser tan real que las Naciones Unidas serán invitados a actuar como coordinador de una misión espacial internacional basado en un proyecto innovador de un tractor gravitacional "" para desviar y evitar el posible impacto con nuestro planeta. El anuncio de la participación de la más alta representación de los gobiernos del mundo Schweickart, el jefe de un grupo de ex astronauta de la NASA ahora se dedica a tiempo completo en los programas de vigilancia de los objetos cósmicos de asteroides y meteoritos y la defensa contra el riesgo de colisión con la Tierra.
 la misión de ""tractor gravitatorio"" en Apophis
 Apophis - ""La próxima semana habrá una reunión con la Comisión sobre la Utilización del Espacio de las Naciones Unidas, que presentará un informe actualizado sobre asteroides que representan una amenaza potencial para nuestro planeta - Schweickart dijo a los miembros de la Asociación Americana para el Avance de la Ciencia en San Francisco -. Hablaremos de Apophis, pero no sólo. Tenemos que finalizar los planes de la mejor manera para defendernos de los centenares si no miles, de pequeños cuerpos celestes cuyas órbitas se acercan peligrosamente a nuestro planeta. Como bajas, la probabilidad de impacto con uno de estos cuerpos no son nulas. En caso de colisión, en todo el mundo, sin excepción, están en riesgo. Apophis Descubierto en *NUMBER*, Apophis es un asteroide con forma de patata, con un eje mayor de *NUMBER* metros y un peso de *NUMBER* millones de toneladas. Su más preocupante es que marca una revolución completa alrededor del sol cada *NUMBER* días, que cruza la órbita de la Tierra dos veces al año, dejando al descubierto una serie de ""encuentros cercanos"" que debido a la poderosa fuerza de atracción Tierra, tarde o temprano caería sobre nosotros. Para la reunión del *NUMBER* de abril *NUMBER* las posibilidades de caer son actualmente baja Lo que es seguro es que si el impactara contra la tierra sería catastrófico y elevaría el gas y el polvo en la estratosfera, a largo oscurecería la luz del sol y diezmando la vida en la Tierra, como ha ocurrido en otros momentos de la historia geológica . Además de fortalecer la red internacional de seguimiento de asteroides, Schweickart y sus colegas de las Naciones Unidas a pedir apoyo para diseñar y construir una misión de rescate absolutamente innovadora que los que antes se consideraban, como la explosión de una bomba nuclear junto a ' asteroide, con la intención de expulsar a los efectos de las ondas de choque, o la implantación de un motor de cohete en su superficie que lo llevara lejos de la Tierra. En efecto, las últimas investigaciones han demostrado que los asteroides pueden estar compuestos de material suelto, fácil de desintegrar en pequeños fragmentos. El proyecto de tractor gravitatorio , se compone de una nave espacial grande a control remoto que debería estar más cerca de Apophis, pero sin tocarlo, con el fin de obligar a que con ' hilo invisible de la fuerza gravitacional.",Amarillista,Falsa
90,https://www.milenio.com/tecnologia/facebook-exempleada-denuncia-nulas-medidas-evitar-manipulacion,Milenio,Exempleada de Facebook denuncia nulas medidas para evitar manipulación política,,"Sabemos que además de ser un buen lugar para compartir con nuestros seres queridos, Facebook es una herramienta de comunicación poderosa para hacer llegar todo tipo de mensajes a millones de personas, por lo que también puede ser un arma poderosa. Así lo sabe Sophie Zhang, una extrabajadora de la empresa que aseguró en un informe sobre las irregularidades de la red social estar segura de ""tener sangre en las manos"" luego de haber colaborado con la compañía. Según la ingeniera, Facebook ha sido lento en reaccionar o ha ignorado la existencia de campañas organizadas para distribuir desinformación política e influir en los resultados de elecciones en países de todo el mundo, según el informe interno de la exempleada de la compañía. Te recomendamos: Facebook elimina cuentas que buscaban influir de forma política en América Latina ""La verdad es que simplemente no nos preocupábamos lo suficiente como para pararlas [las campañas de desinformación]"", aseguró la científica de datos Sophie Zhang, exempleada de Facebook encargada de la moderación de este tipo de contenidos, en un memorándum interno al que ha tenido acceso BuzzFeed News. Zhang se refería en sus afirmaciones concretamente a una campaña de desinformación en Azerbaiyán, en la que el presidente Ilham Aliyev y su partido, el Nuevo Partido de Azerbaiyán o YAP, utilizaron cuentas falsas para atacar a la oposición. Facebook aún no ha reconocido esta campaña y sus autores están directamente relacionados con el YAP. https://www.milenio.com/tecnologia/facebook-exempleada-denuncia-nulas-medidas-evitar-manipulacion. No obstante, la exempleada de la red social reconoció ""haber tomado personalmente y sin supervisión decisiones que han afectado a presidentes de países"" e ""importantes políticos de todo el mundo"", incluyendo España, Italia, Irak, Indonesia, India, Ucrania, Brasil, Bolivia, El Salvador y Ecuador. Entre sus trabajos, la moderadora ayudó a eliminar 672 mil cuentas falsas ""de baja calidad"" en abril que distribuían contenido relacionado con la covid-19 en la cuenta oficial del Ministerio de Sanidad de España. Estas cuentas, según Zhang, formaban parte de una red organizada de desinformación que también se encargaba de difundir desinformación en páginas de Estados Unidos. ""Durante los tres años que trabajé en Facebook, he encontrado varios intentos flagrantes, por parte de gobiernos de países extranjeros, de abusar de la plataforma a gran escala para confundir a su ciudadanía, causando Noticia internacionales en múltiples ocasiones"", afirmó Zhang. La exmoderadora aseguró haber tomado ""incontables decisiones"" de este tipo. ""Aunque tomé la mejor decisión que podía con el conocimiento que tenía en ese momento, en última instancia yo era quien tomaba la decisión de no profundizar más o de priorizar cada caso"", según la científica de datos estadounidense, que ha llegado a decir que está segura de ""tener sangre en las manos"". Respuesta de Facebook Facebook respondió al informe interno de Sophie Zhang, y en un comunicado remitido a Europa Press aseguró haber ""formado equipos especializados y trabajado con expertos para frenar a actores maliciosos"" que intentan abusar de la plataforma. https://www.milenio.com/tecnologia/facebook-exempleada-denuncia-nulas-medidas-evitar-manipulacion Como resultado, la compañía estadounidense asegura haber eliminado más de 100 redes de contenido no auténtico coordinado, como se conoce a estas campañas de desinformación, que señala como su prioridad junto al spam y la interacción falsa. ""Investigamos cuidadosamente cada problema, incluyendo los que explica Zhang, antes de tomar acciones o de hacerlos públicos"", apostilló el portavoz de la compañía. https://www.milenio.com/tecnologia/facebook-exempleada-denuncia-nulas-medidas-evitar-manipulacion",No Amarillista,Verdadera
91,https://www.tuexpertomovil.com/2020/08/06/activar-wifi-5-ghz-android-movil-no-detecta/,tuexpertomovil,CÓMO ACTIVAR EL WIFI 5 GHZ EN ANDROID DESDE EL MÓVIL,,"“Mi móvil no detecta WiFi 5GHz”, “Detectar red WiFi 5G”, “Configurar WiFi 5GHz”… Activar el WiFi de 5 GHz en nuestro router desde Android es una tarea relativamente sencilla, aunque por lo general depende del modelo de router y la compañía telefónica. Lo recomendable antes de acceder a la configuración del router es comprobar que todos los dispositivos conectados a Internet son compatibles con las redes 5G del WiFi. Tras realizar las respectivas comprobaciones, podemos proceder a activar el WiFi 5G en Android accediendo a los ajustes del router. Para asegurarnos de que nuestro móvil soporta las redes WiFi 5G, tendremos que comprobar que nuestro teléfono es compatible con las bandas A, N y AC, es decir, a/n/ac, a través de la página web del fabricante. En el caso de que nuestro móvil soporte únicamente las bandas B, G, N, es decir, b/g/n, lo más probable es que solo sea compatible con las redes WiFi de 2,4 GHz. También puede darse el caso de que nuestro dispositivo sea compatible con WiFi 6. En este caso, la especificación vendrá indicada con las siglas AX, es decir, ax/.
 
 CÓMO HABILITAR EL WIFI DE 5 GHZ EN ANDROID DE FORMA SENCILLA
 Una vez nos hayamos asegurado de que nuestro móvil soporta las redes de 5 GHz, podemos proceder a activar el WiFi 5 GHz en Android. Para habilitar la red de 5 GHz en nuestro router, lo primero que tendremos que hacer será dirigirnos a la configuración del router, a la cual podemos acceder escribiendo la siguiente dirección IP en el navegador del móvil (Google Chrome, Mi Explorer, Mozilla Firefox etcétera): Una vez dentro del configurador, el fabricante del router nos pedirá introducir un usuario y una contraseña.",No Amarillista,Verdadera
92,https://as.com/diarioas/2020/06/06/actualidad/1591442371_111270.html,as,"Quién es Abhigya Anand, el niño astrólogo de 14 años que predijo la pandemia del coronavirus",,"Nacido en la India, alertó al mundo en agosto de 2019. Ahora afirma que la COVID-19 se erradicará en septiembre, pero anuncia un brote peor para diciembre. Muchas han sido las teorías en torno al inicio del coronavirus. Muchos los investigadores que estudian el origen de esta patología que ha desatado una pandemia en todo el mundo. Sea por una razón o por otra, lo cierto es que el virus ha atacado a prácticamente todos los países y pocos o ninguno supo prevenir la situación y prepararse ante la COVID-19. Pero lo cierto es que en la India, uno de los astrólogos más jóvenes del mundo, predijo la pandemia en un vídeo difundido en agosto de 2019. Responde al nombre de Abhigya Anand, tiene 14 años y actualmente sus vídeos se han hecho virales en las redes sociales. En el mes de agosto del año pasado, Anand anunció un “peligro severo para el mundo” entre noviembre de 2019 y abril de 2020”.
 Clases de astrología a los 10 años
 
 Este niño prodigio empezó a formarse desde muy pequeño, cuando apenas tenía siete años. Comenzó a visitar templos de la India y a estudiar una de las lenguas más antiguas del mundo, el sánscrito. A los 10 años se apuntó a clases de astrología tras ver un cartel. En un principio le pusieron problemas porque pensaban que no tenía los conocimientos necesarios dada su edad, pero pronto destacó, siendo el mejor de la clase.
 Envidia de compañeros y profesores
 
 Su sabiduría despertó las envidias de sus compañeros, de más edad, que recelaban de Anand. Incluso los profesores mostraban su malestar, hasta el punto de que le impidieron hacer preguntas en clase. Tan lejos llegaron las reticencias de compañeros y profesores que empezó a sufrir bullying, pero nada frenó a Anand, que se licenció en Vastu sastra, una doctrina hinduista sobre la influencia de las leyes de la naturaleza.
 
 Sus conocimientos le hicieron prever ese “peligro severo para el mundo”, pero sus predicciones han continuado. Anand acertó con ese peligro, pero ha apuntado otras cosas: respecto a la COVID-19, el joven afirmó que a partir del 29 de mayo el número de casos por coronavirus descendería gradualmente y el 5 de septiembre de 2020 indica que el virus estará completamente erradicado. Brote ""escandaloso"" en diciembre
 
 Pero el problema es que Anand asegura que vendrán más virus y de nuevo a meses vista hace una predicción cuanto menos inquietante: el 20 de diciembre de 2020 será el “próximo brote”, que será “realmente escandaloso” y durará hasta marzo de 2021. El astrólogo explica que ese día los planetas de Saturno y Júpiter estarán “completamente unidos”. Los efectos de esta conjunción, afirma Anand, causará “muchas enfermedades, destrucción y posiblemente hambruna” entre la población porque será muy difícil para los agricultores cosechar sus productos. “No va a quedar ningún ser humano vivo si la gente no toma medidas”, alerta. Sus predicciones provocan gran alarma, pero lo cierto es que en cierto modo acertó la pandemia del coronavirus. Habrá que ver si ahora se toman en consideración de este joven astrólogo, de nombre Abhigya Anand.",Amarillista,Falsa
93,https://www.milenio.com/virales/teoria-conspirativa-viral-planos-fake-chips-5g-vacuna-covid-19,Milenio,Viralizan 'plano' para 'insertar' chips 5G en vacunas contra covid-19; descubren que es fake,,"A finales de diciembre empezó a viralizarse en redes sociales los supuestos planos para insertar chips 5G en las vacunas y con ellas inoculárselos a las personas con el fin de controlarlos, aunque han resultado ser las indicaciones para fabricar un pedal de guitarra. Una de las teorías de la conspiración que ha crecido con la pandemia son los supuestos planes de Bill Gates para insertar chips con las vacunas contra covid-19; por ello viralizaron supuestos planos completamente falsos de los chips. En los últimos días se ha extendido en redes sociales una imagen con un supuesto diagrama del mencionado chip 5G, bajo la mención de ""confidencial"". Se trata, no obstante, de los planos para fabricar un pedal de guitarra. Como señalan en Gizmodo, este mensaje se generó en Rumanía como una broma a finales de diciembre, pero alguien lo tradujo al inglés, lo que facilitó su extensión a otros países europeos, como Italia. Algunas de las pistas que dan a entender que no es de verdad se encuentran en el propio diagrama, con menciones a los pedales de cambio o a MT-2.",Amarillista,Verdadera
